JOBID        USER    ACCOUNT              STATE        CPU MIN_ME         TIME END_TIME             NODELIST(REASON)
22563042     madero  weddigen.ki.uzh      RUNNING        8 62850M      1:46:14 2025-07-25T09:55:33  u20-chaiam0-611
22566438     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:39:00  (Priority)
22566439     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:39:00  (Priority)
22566434     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:38:00  (Priority)
22566433     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:29:00  (Priority)
22566432     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:11:00  (Priority)
22566429     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:10:00  (Priority)
22566430     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:10:00  (Priority)
22566431     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:10:00  (Priority)
22566424     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:09:00  (Priority)
22566425     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:09:00  (Priority)
22566426     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:09:00  (Priority)
22566427     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:09:00  (Priority)
22566428     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:09:00  (Priority)
22566423     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T01:08:00  (Priority)
22566422     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:59:00  (Priority)
22566421     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:41:00  (Priority)
22566418     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:40:00  (Priority)
22566419     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:40:00  (Priority)
22566420     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:40:00  (Priority)
22566413     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:39:00  (Priority)
22566414     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:39:00  (Priority)
22566415     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:39:00  (Priority)
22566416     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:39:00  (Priority)
22566417     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:39:00  (Priority)
22566412     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:38:00  (Priority)
22566411     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:29:00  (Priority)
22566410     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:11:00  (Priority)
22566407     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:10:00  (Priority)
22566408     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:10:00  (Priority)
22566409     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:10:00  (Priority)
22566402     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:09:00  (Priority)
22566403     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:09:00  (Priority)
22566404     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:09:00  (Priority)
22566405     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:09:00  (Priority)
22566406     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:09:00  (Priority)
22566401     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-25T00:08:00  (Priority)
22566400     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:59:00  (Priority)
22566399     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:41:00  (Priority)
22566396     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:40:00  (Priority)
22566397     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:40:00  (Priority)
22566398     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:40:00  (Priority)
22566391     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:39:00  (Priority)
22566392     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:39:00  (Priority)
22566393     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:39:00  (Priority)
22566394     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:39:00  (Priority)
22566395     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:39:00  (Priority)
22566390     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:38:00  (Priority)
22566389     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:29:00  (Priority)
22566388     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:11:00  (Priority)
22566385     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:10:00  (Priority)
22566386     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:10:00  (Priority)
22566387     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:10:00  (Priority)
22566380     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:09:00  (Priority)
22566381     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:09:00  (Priority)
22566382     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:09:00  (Priority)
22566383     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:09:00  (Priority)
22566384     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:09:00  (Priority)
22566379     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T23:08:00  (Priority)
22566378     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:59:00  (Priority)
22566377     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:41:00  (Priority)
22566374     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:40:00  (Priority)
22566375     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:40:00  (Priority)
22566376     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:40:00  (Priority)
22566369     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:39:00  (Priority)
22566370     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:39:00  (Priority)
22566371     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:39:00  (Priority)
22566372     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:39:00  (Priority)
22566373     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:39:00  (Priority)
22566368     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:38:00  (Priority)
22566367     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:29:00  (Priority)
22566366     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:11:00  (Priority)
22566363     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:10:00  (Priority)
22566364     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:10:00  (Priority)
22566365     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:10:00  (Priority)
22566358     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:09:00  (Priority)
22566359     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:09:00  (Priority)
22566360     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:09:00  (Priority)
22566361     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:09:00  (Priority)
22566362     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:09:00  (Priority)
22566357     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T22:08:00  (Priority)
22566356     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:59:00  (Priority)
22566355     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:41:00  (Priority)
22566352     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:40:00  (Priority)
22566353     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:40:00  (Priority)
22566354     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:40:00  (Priority)
22566347     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:39:00  (Priority)
22566348     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:39:00  (Priority)
22566349     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:39:00  (Priority)
22566350     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:39:00  (Priority)
22566351     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:39:00  (Priority)
22566346     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:38:00  (Priority)
22566345     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:29:00  (Priority)
22566344     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:11:00  (Priority)
22566341     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:10:00  (Priority)
22566342     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:10:00  (Priority)
22566343     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:10:00  (Priority)
22566336     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:09:00  (Priority)
22566337     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:09:00  (Priority)
22566338     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:09:00  (Priority)
22566339     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:09:00  (Priority)
22566340     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:09:00  (Priority)
22566335     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T21:08:00  (Priority)
22566334     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:59:00  (Priority)
22566333     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:41:00  (Priority)
22566330     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:40:00  (Priority)
22566331     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:40:00  (Priority)
22566332     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:40:00  (Priority)
22566325     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:39:00  (Priority)
22566326     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:39:00  (Priority)
22566327     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:39:00  (Priority)
22566328     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:39:00  (Priority)
22566329     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:39:00  (Priority)
22566324     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:38:00  (Priority)
22566323     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:29:00  (Priority)
22566322     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:11:00  (Priority)
22566319     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:10:00  (Priority)
22566320     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:10:00  (Priority)
22566321     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:10:00  (Priority)
22566314     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:09:00  (Priority)
22566315     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:09:00  (Priority)
22566316     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:09:00  (Priority)
22566317     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:09:00  (Priority)
22566318     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:09:00  (Priority)
22566313     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T20:08:00  (Priority)
22566312     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:59:00  (Priority)
22566311     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:41:00  (Priority)
22566308     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:40:00  (Priority)
22566309     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:40:00  (Priority)
22566310     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:40:00  (Priority)
22566303     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:39:00  (Priority)
22566304     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:39:00  (Priority)
22566305     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:39:00  (Priority)
22566306     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:39:00  (Priority)
22566307     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:39:00  (Priority)
22566302     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:38:00  (Priority)
22566301     ncanta  regli.med.uzh        PENDING        1    32G         0:00 2025-07-24T19:29:00  (Priority)
